tx_id,pme_id,pme_nom,date,type,categorie,montant_devise_origine,devise_origine,montant_xof,taux_change_applique,mode_paiement,reference,justificatif,note
TX00576,PME002,Transport Express Douala,2025-09-25,depense,Impôts,50993.98,XOF,50994.0,1.0,Virement bancaire,REF-31020,recu_photo,
TX00947,PME003,Consulting IT Cameroun,2025-09-25,recette,Vente produit,245990.04,XOF,245990.0,1.0,Mobile Money MTN,REF-75161,facture_pdf,
TX00992,PME003,Consulting IT Cameroun,2025-09-25,depense,Impôts,193.63,EUR,127016.0,655.957,Chèque,REF-54930,capture_momo,
TX00138,PME001,Boutique Électronique Yaoundé,2025-09-26,recette,Remboursement,183486.77,XOF,183487.0,1.0,Espèces,REF-40613,aucun,
TX00143,PME001,Boutique Électronique Yaoundé,2025-09-26,recette,Remboursement,179058.07,XOF,179058.0,1.0,Espèces,REF-51505,aucun,
TX00144,PME001,Boutique Électronique Yaoundé,2025-09-26,recette,Prestation service,168168.97,XOF,168169.0,1.0,Virement bancaire,REF-39817,recu_photo,
TX00173,PME001,Boutique Électronique Yaoundé,2025-09-26,depense,Frais bancaires,263.84,EUR,173067.0,655.957,Virement bancaire,REF-32871,recu_photo,
TX00186,PME001,Boutique Électronique Yaoundé,2025-09-26,depense,Télécom,42.65,EUR,27974.0,655.957,Chèque,REF-50953,capture_momo,
TX00188,PME001,Boutique Électronique Yaoundé,2025-09-26,depense,Télécom,37807.22,XOF,37807.0,1.0,Chèque,REF-39643,aucun,
TX00189,PME001,Boutique Électronique Yaoundé,2025-09-26,depense,Divers,138952.04,XOF,138952.0,1.0,Chèque,REF-98470,recu_photo,
TX00549,PME002,Transport Express Douala,2025-09-26,recette,Commission,111406.07,XOF,111406.0,1.0,Mobile Money Orange,REF-29651,facture_pdf,
TX00581,PME002,Transport Express Douala,2025-09-26,depense,Marketing,64655.59,XOF,64656.0,1.0,Espèces,REF-25191,recu_photo,
TX00582,PME002,Transport Express Douala,2025-09-26,depense,Stock/Achats,27052.43,XOF,27052.0,1.0,Mobile Money Orange,REF-53078,capture_momo,
TX00968,PME003,Consulting IT Cameroun,2025-09-26,recette,Commission,150229.5,XOF,150230.0,1.0,Mobile Money Orange,REF-48687,facture_pdf,
TX00146,PME001,Boutique Électronique Yaoundé,2025-09-27,recette,Vente produit,112078.6,XOF,112079.0,1.0,Virement bancaire,REF-56984,capture_momo,
TX00165,PME001,Boutique Électronique Yaoundé,2025-09-27,recette,Commission,124378.77,XOF,124379.0,1.0,Chèque,REF-64935,facture_pdf,
TX00166,PME001,Boutique Électronique Yaoundé,2025-09-27,depense,Maintenance,35348.35,XOF,35348.0,1.0,Chèque,REF-63492,capture_momo,
TX00537,PME002,Transport Express Douala,2025-09-27,recette,Prestation service,128332.43,XOF,128332.0,1.0,Mobile Money MTN,REF-69827,recu_photo,
TX00550,PME002,Transport Express Douala,2025-09-27,recette,Remboursement,130235.92,XOF,130236.0,1.0,Espèces,REF-96577,capture_momo,
TX00583,PME002,Transport Express Douala,2025-09-27,depense,Salaires,115561.92,XOF,115562.0,1.0,Virement bancaire,REF-54921,facture,
TX00588,PME002,Transport Express Douala,2025-09-27,depense,Télécom,27065.22,XOF,27065.0,1.0,Virement bancaire,REF-11620,facture,
TX00982,PME003,Consulting IT Cameroun,2025-09-27,depense,Maintenance,83570.53,XOF,83571.0,1.0,Chèque,REF-15357,capture_momo,
TX00538,PME002,Transport Express Douala,2025-09-28,recette,Commission,68634.63,XOF,68635.0,1.0,Espèces,REF-76207,aucun,
TX00953,PME003,Consulting IT Cameroun,2025-09-28,recette,Commission,206196.65,XOF,206197.0,1.0,Espèces,REF-72391,facture_pdf,
TX00190,PME001,Boutique Électronique Yaoundé,2025-09-29,recette,Commission,99673.53,XOF,99674.0,1.0,Virement bancaire,REF-56009,recu_photo,
TX00254,PME001,Boutique Électronique Yaoundé,2025-09-29,depense,Maintenance,149615.55,XOF,149616.0,1.0,Mobile Money MTN,REF-26545,recu_photo,
TX00613,PME002,Transport Express Douala,2025-09-29,recette,Vente produit,53290.03,XOF,53290.0,1.0,Mobile Money Orange,REF-44993,facture_pdf,
TX00622,PME002,Transport Express Douala,2025-09-29,recette,Prestation service,94000.74,XOF,94001.0,1.0,Mobile Money MTN,REF-30146,capture_momo,
TX00630,PME002,Transport Express Douala,2025-09-29,recette,Commission,168.28,USD,100971.0,600.0,Chèque,REF-76680,aucun,
TX00650,PME002,Transport Express Douala,2025-09-29,depense,Impôts,127747.67,XOF,127748.0,1.0,Virement bancaire,REF-57118,facture,
TX00197,PME001,Boutique Électronique Yaoundé,2025-09-30,recette,Vente produit,119590.12,XOF,119590.0,1.0,Mobile Money MTN,REF-36794,capture_momo,
TX00243,PME001,Boutique Électronique Yaoundé,2025-09-30,recette,Prestation service,73931.79,XOF,73932.0,1.0,Espèces,REF-72722,facture_pdf,
TX00245,PME001,Boutique Électronique Yaoundé,2025-09-30,recette,Commission,112616.22,XOF,112616.0,1.0,Virement bancaire,REF-77552,aucun,
TX00621,PME002,Transport Express Douala,2025-09-30,recette,Prestation service,84509.11,XOF,84509.0,1.0,Mobile Money Orange,REF-86544,capture_momo,
TX00635,PME002,Transport Express Douala,2025-09-30,recette,Commission,53364.62,XOF,53365.0,1.0,Chèque,REF-19232,facture_pdf,
TX01033,PME003,Consulting IT Cameroun,2025-09-30,depense,Loyer,226792.07,XOF,226792.0,1.0,Espèces,REF-25587,capture_momo,
TX01034,PME003,Consulting IT Cameroun,2025-09-30,depense,Salaires,288855.26,XOF,288855.0,1.0,Mobile Money MTN,REF-88878,facture,
TX00192,PME001,Boutique Électronique Yaoundé,2025-10-01,recette,Subvention,65207.67,XOF,65208.0,1.0,Espèces,REF-54681,facture_pdf,
TX00200,PME001,Boutique Électronique Yaoundé,2025-10-01,recette,Subvention,102454.65,XOF,102455.0,1.0,Mobile Money MTN,REF-70260,recu_photo,
TX00222,PME001,Boutique Électronique Yaoundé,2025-10-01,recette,Remboursement,105711.94,XOF,105712.0,1.0,Chèque,REF-79013,recu_photo,
TX00240,PME001,Boutique Électronique Yaoundé,2025-10-01,recette,Remboursement,134.86,EUR,88461.0,655.957,Chèque,REF-12665,aucun,
TX00265,PME001,Boutique Électronique Yaoundé,2025-10-01,depense,Maintenance,233246.94,XOF,233247.0,1.0,Chèque,REF-63843,aucun,
TX00624,PME002,Transport Express Douala,2025-10-01,recette,Prestation service,69707.26,XOF,69707.0,1.0,Mobile Money Orange,REF-78236,recu_photo,
TX00660,PME002,Transport Express Douala,2025-10-01,depense,Transport,52093.99,XOF,52094.0,1.0,Chèque,REF-57349,aucun,
TX01013,PME003,Consulting IT Cameroun,2025-10-01,recette,Commission,180664.86,XOF,180665.0,1.0,Espèces,REF-32923,aucun,
TX01032,PME003,Consulting IT Cameroun,2025-10-01,depense,Impôts,215022.65,XOF,215023.0,1.0,Mobile Money MTN,REF-35736,recu_photo,
TX00236,PME001,Boutique Électronique Yaoundé,2025-10-02,recette,Vente produit,66798.71,XOF,66799.0,1.0,Mobile Money MTN,REF-41252,aucun,
TX00263,PME001,Boutique Électronique Yaoundé,2025-10-02,depense,Transport,288.09,EUR,188974.0,655.957,Espèces,REF-13445,capture_momo,
TX00599,PME002,Transport Express Douala,2025-10-02,recette,Commission,63748.32,XOF,63748.0,1.0,Virement bancaire,REF-93055,capture_momo,
TX00603,PME002,Transport Express Douala,2025-10-02,recette,Remboursement,52883.02,XOF,52883.0,1.0,Mobile Money MTN,REF-69048,aucun,
TX00632,PME002,Transport Express Douala,2025-10-02,recette,Remboursement,109289.12,XOF,109289.0,1.0,Chèque,REF-10960,recu_photo,
TX00642,PME002,Transport Express Douala,2025-10-02,depense,Impôts,98544.26,XOF,98544.0,1.0,Chèque,REF-81765,recu_photo,
TX01025,PME003,Consulting IT Cameroun,2025-10-02,recette,Prestation service,121924.19,XOF,121924.0,1.0,Mobile Money MTN,REF-27950,capture_momo,
TX01038,PME003,Consulting IT Cameroun,2025-10-02,depense,Frais bancaires,545.63,USD,327379.0,600.0,Mobile Money Orange,REF-35106,capture_momo,
TX01042,PME003,Consulting IT Cameroun,2025-10-02,depense,Marketing,219678.63,XOF,219679.0,1.0,Virement bancaire,REF-83024,recu_photo,
TX00194,PME001,Boutique Électronique Yaoundé,2025-10-03,recette,Vente produit,93674.77,XOF,93675.0,1.0,Virement bancaire,REF-68079,aucun,
TX00209,PME001,Boutique Électronique Yaoundé,2025-10-03,recette,Commission,83147.87,XOF,83148.0,1.0,Virement bancaire,REF-87518,recu_photo,
TX00260,PME001,Boutique Électronique Yaoundé,2025-10-03,depense,Maintenance,194.06,USD,116436.0,600.0,Mobile Money MTN,REF-99381,capture_momo,
TX01012,PME003,Consulting IT Cameroun,2025-10-03,recette,Remboursement,147079.96,XOF,147080.0,1.0,Virement bancaire,REF-18665,aucun,
TX00191,PME001,Boutique Électronique Yaoundé,2025-10-04,recette,Subvention,150.06,USD,90033.0,600.0,Mobile Money MTN,REF-28595,recu_photo,
TX00207,PME001,Boutique Électronique Yaoundé,2025-10-04,recette,Subvention,143.9,EUR,94389.0,655.957,Chèque,REF-85952,aucun,
TX00224,PME001,Boutique Électronique Yaoundé,2025-10-04,recette,Remboursement,98977.02,XOF,98977.0,1.0,Mobile Money Orange,REF-67366,recu_photo,
TX00620,PME002,Transport Express Douala,2025-10-04,recette,Prestation service,83.26,EUR,54617.0,655.957,Chèque,REF-25643,aucun,
TX00644,PME002,Transport Express Douala,2025-10-04,depense,Télécom,104601.36,XOF,104601.0,1.0,Mobile Money Orange,REF-25023,facture,
TX01030,PME003,Consulting IT Cameroun,2025-10-04,recette,Vente produit,55882.63,XOF,55883.0,1.0,Mobile Money Orange,REF-26870,facture_pdf,
TX01039,PME003,Consulting IT Cameroun,2025-10-04,depense,Salaires,360.26,EUR,236315.0,655.957,Mobile Money Orange,REF-76085,aucun,
TX00198,PME001,Boutique Électronique Yaoundé,2025-10-05,recette,Commission,104018.27,XOF,104018.0,1.0,Virement bancaire,REF-25726,recu_photo,
TX00221,PME001,Boutique Électronique Yaoundé,2025-10-05,recette,Prestation service,104159.32,XOF,104159.0,1.0,Mobile Money Orange,REF-28030,facture_pdf,
TX00602,PME002,Transport Express Douala,2025-10-05,recette,Prestation service,102836.05,XOF,102836.0,1.0,Espèces,REF-34979,capture_momo,
TX00633,PME002,Transport Express Douala,2025-10-05,recette,Subvention,97962.1,XOF,97962.0,1.0,Mobile Money MTN,REF-36945,aucun,
TX01006,PME003,Consulting IT Cameroun,2025-10-05,recette,Subvention,160129.79,XOF,160130.0,1.0,Mobile Money MTN,REF-77081,aucun,
TX01007,PME003,Consulting IT Cameroun,2025-10-05,recette,Remboursement,173376.07,XOF,173376.0,1.0,Mobile Money MTN,REF-97394,capture_momo,
TX00206,PME001,Boutique Électronique Yaoundé,2025-10-06,recette,Prestation service,68094.31,XOF,68094.0,1.0,Chèque,REF-30036,recu_photo,
TX00226,PME001,Boutique Électronique Yaoundé,2025-10-06,recette,Subvention,71876.18,XOF,71876.0,1.0,Mobile Money Orange,REF-58213,aucun,
TX00255,PME001,Boutique Électronique Yaoundé,2025-10-06,depense,Impôts,98150.07,XOF,98150.0,1.0,Chèque,REF-14244,facture,
TX00616,PME002,Transport Express Douala,2025-10-06,recette,Commission,99403.69,XOF,99404.0,1.0,Mobile Money MTN,REF-60014,aucun,
TX00626,PME002,Transport Express Douala,2025-10-06,recette,Commission,151.88,USD,91127.0,600.0,Virement bancaire,REF-48479,facture_pdf,
TX01022,PME003,Consulting IT Cameroun,2025-10-07,recette,Commission,180141.46,XOF,180141.0,1.0,Mobile Money MTN,REF-47992,capture_momo,
TX00219,PME001,Boutique Électronique Yaoundé,2025-10-08,recette,Commission,95488.32,XOF,95488.0,1.0,Mobile Money Orange,REF-97833,recu_photo,
TX00234,PME001,Boutique Électronique Yaoundé,2025-10-08,recette,Prestation service,139.0,USD,83398.0,600.0,Espèces,REF-68799,recu_photo,
TX00608,PME002,Transport Express Douala,2025-10-08,recette,Subvention,58269.05,XOF,58269.0,1.0,Chèque,REF-77147,capture_momo,
TX00614,PME002,Transport Express Douala,2025-10-08,recette,Vente produit,59078.56,XOF,59079.0,1.0,Virement bancaire,REF-36738,recu_photo,
TX00641,PME002,Transport Express Douala,2025-10-08,depense,Marketing,145371.74,XOF,145372.0,1.0,Mobile Money MTN,REF-82551,facture,
TX00643,PME002,Transport Express Douala,2025-10-08,depense,Marketing,121681.89,XOF,121682.0,1.0,Mobile Money Orange,REF-64087,facture,
TX00646,PME002,Transport Express Douala,2025-10-08,depense,Transport,54380.02,XOF,54380.0,1.0,Chèque,REF-73857,capture_momo,
TX01004,PME003,Consulting IT Cameroun,2025-10-08,recette,Prestation service,176311.32,XOF,176311.0,1.0,Espèces,REF-56844,recu_photo,
TX01009,PME003,Consulting IT Cameroun,2025-10-08,recette,Subvention,113017.46,XOF,113017.0,1.0,Chèque,REF-21481,facture_pdf,
TX01029,PME003,Consulting IT Cameroun,2025-10-08,recette,Subvention,78434.68,XOF,78435.0,1.0,Chèque,REF-78566,capture_momo,
TX00213,PME001,Boutique Électronique Yaoundé,2025-10-09,recette,Vente produit,85441.48,XOF,85441.0,1.0,Espèces,REF-23566,capture_momo,
TX00233,PME001,Boutique Électronique Yaoundé,2025-10-09,recette,Commission,166.66,EUR,109321.0,655.957,Mobile Money Orange,REF-28035,recu_photo,
TX00251,PME001,Boutique Électronique Yaoundé,2025-10-09,depense,Divers,85385.78,XOF,85386.0,1.0,Espèces,REF-31842,aucun,
TX00598,PME002,Transport Express Douala,2025-10-09,recette,Subvention,88424.99,XOF,88425.0,1.0,Virement bancaire,REF-69314,recu_photo,
TX01003,PME003,Consulting IT Cameroun,2025-10-09,recette,Vente produit,199653.74,XOF,199654.0,1.0,Mobile Money Orange,REF-98867,recu_photo,
TX01005,PME003,Consulting IT Cameroun,2025-10-09,recette,Remboursement,181177.59,XOF,181178.0,1.0,Chèque,REF-39116,capture_momo,
TX00193,PME001,Boutique Électronique Yaoundé,2025-10-10,recette,Remboursement,72930.51,XOF,72931.0,1.0,Chèque,REF-21135,recu_photo,
TX00210,PME001,Boutique Électronique Yaoundé,2025-10-10,recette,Subvention,71942.62,XOF,71943.0,1.0,Mobile Money MTN,REF-17456,capture_momo,
TX00252,PME001,Boutique Électronique Yaoundé,2025-10-10,depense,Marketing,175053.74,XOF,175054.0,1.0,Chèque,REF-67008,capture_momo,
TX00615,PME002,Transport Express Douala,2025-10-10,recette,Remboursement,56353.76,XOF,56354.0,1.0,Mobile Money Orange,REF-94819,aucun,
TX00647,PME002,Transport Express Douala,2025-10-10,depense,Salaires,109893.44,XOF,109893.0,1.0,Virement bancaire,REF-91201,recu_photo,
TX01026,PME003,Consulting IT Cameroun,2025-10-10,recette,Prestation service,134271.6,XOF,134272.0,1.0,Mobile Money MTN,REF-38557,facture_pdf,
TX01040,PME003,Consulting IT Cameroun,2025-10-10,depense,Salaires,94555.2,XOF,94555.0,1.0,Mobile Money Orange,REF-56507,aucun,
TX00202,PME001,Boutique Électronique Yaoundé,2025-10-11,recette,Remboursement,72957.75,XOF,72958.0,1.0,Espèces,REF-57428,recu_photo,
TX00204,PME001,Boutique Électronique Yaoundé,2025-10-11,recette,Prestation service,171.2,USD,102721.0,600.0,Virement bancaire,REF-32037,recu_photo,
TX00232,PME001,Boutique Électronique Yaoundé,2025-10-11,recette,Vente produit,66667.07,XOF,66667.0,1.0,Virement bancaire,REF-39430,recu_photo,
TX00629,PME002,Transport Express Douala,2025-10-11,recette,Subvention,180.98,USD,108589.0,600.0,Virement bancaire,REF-80809,capture_momo,
TX00637,PME002,Transport Express Douala,2025-10-11,recette,Remboursement,83159.73,XOF,83160.0,1.0,Mobile Money MTN,REF-86756,recu_photo,
TX00657,PME002,Transport Express Douala,2025-10-11,depense,Transport,21452.57,XOF,21453.0,1.0,Chèque,REF-99674,facture,
TX01008,PME003,Consulting IT Cameroun,2025-10-11,recette,Commission,224641.74,XOF,224642.0,1.0,Espèces,REF-58867,recu_photo,
TX00196,PME001,Boutique Électronique Yaoundé,2025-10-12,recette,Remboursement,97942.99,XOF,97943.0,1.0,Espèces,REF-79066,capture_momo,
TX00203,PME001,Boutique Électronique Yaoundé,2025-10-12,recette,Remboursement,67199.96,XOF,67200.0,1.0,Espèces,REF-78676,recu_photo,
TX00225,PME001,Boutique Électronique Yaoundé,2025-10-12,recette,Subvention,100867.26,XOF,100867.0,1.0,Chèque,REF-47346,aucun,
TX00607,PME002,Transport Express Douala,2025-10-12,recette,Prestation service,162.79,EUR,106786.0,655.957,Virement bancaire,REF-62149,capture_momo,
TX00617,PME002,Transport Express Douala,2025-10-12,recette,Commission,168.46,EUR,110501.0,655.957,Chèque,REF-17051,recu_photo,
TX01028,PME003,Consulting IT Cameroun,2025-10-12,recette,Prestation service,65627.34,XOF,65627.0,1.0,Mobile Money MTN,REF-72851,capture_momo,
TX01041,PME003,Consulting IT Cameroun,2025-10-12,depense,Salaires,111642.29,XOF,111642.0,1.0,Virement bancaire,REF-26202,aucun,
TX00212,PME001,Boutique Électronique Yaoundé,2025-10-13,recette,Vente produit,117454.29,XOF,117454.0,1.0,Espèces,REF-84928,facture_pdf,
TX00227,PME001,Boutique Électronique Yaoundé,2025-10-13,recette,Remboursement,105005.32,XOF,105005.0,1.0,Chèque,REF-64874,facture_pdf,
TX00628,PME002,Transport Express Douala,2025-10-13,recette,Remboursement,89820.39,XOF,89820.0,1.0,Mobile Money Orange,REF-15226,capture_momo,
TX00195,PME001,Boutique Électronique Yaoundé,2025-10-14,recette,Prestation service,79278.51,XOF,79279.0,1.0,Chèque,REF-24918,capture_momo,
TX00199,PME001,Boutique Électronique Yaoundé,2025-10-14,recette,Subvention,62419.8,XOF,62420.0,1.0,Chèque,REF-40161,capture_momo,
TX00595,PME002,Transport Express Douala,2025-10-14,recette,Subvention,51101.69,XOF,51102.0,1.0,Espèces,REF-14696,recu_photo,
TX00631,PME002,Transport Express Douala,2025-10-14,recette,Prestation service,105693.46,XOF,105693.0,1.0,Virement bancaire,REF-77357,recu_photo,
TX00640,PME002,Transport Express Douala,2025-10-14,depense,Impôts,50153.01,XOF,50153.0,1.0,Chèque,REF-48663,facture,
TX00652,PME002,Transport Express Douala,2025-10-14,depense,Divers,44105.62,XOF,44106.0,1.0,Mobile Money MTN,REF-46780,facture,
TX01002,PME003,Consulting IT Cameroun,2025-10-14,recette,Remboursement,413.88,USD,248328.0,600.0,Mobile Money Orange,REF-84086,aucun,
TX00205,PME001,Boutique Électronique Yaoundé,2025-10-15,recette,Prestation service,87508.27,XOF,87508.0,1.0,Virement bancaire,REF-56019,facture_pdf,
TX00215,PME001,Boutique Électronique Yaoundé,2025-10-15,recette,Commission,61221.71,XOF,61222.0,1.0,Virement bancaire,REF-60779,aucun,
TX00257,PME001,Boutique Électronique Yaoundé,2025-10-15,depense,Télécom,87068.89,XOF,87069.0,1.0,Mobile Money Orange,REF-24869,recu_photo,
TX01023,PME003,Consulting IT Cameroun,2025-10-15,recette,Prestation service,65714.55,XOF,65715.0,1.0,Mobile Money Orange,REF-22387,facture_pdf,
TX01027,PME003,Consulting IT Cameroun,2025-10-15,recette,Remboursement,88539.8,XOF,88540.0,1.0,Chèque,REF-78898,recu_photo,
TX00217,PME001,Boutique Électronique Yaoundé,2025-10-16,recette,Remboursement,70086.25,XOF,70086.0,1.0,Mobile Money Orange,REF-53694,recu_photo,
TX00264,PME001,Boutique Électronique Yaoundé,2025-10-16,depense,Frais bancaires,119713.25,XOF,119713.0,1.0,Mobile Money Orange,REF-90209,recu_photo,
TX00593,PME002,Transport Express Douala,2025-10-16,recette,Prestation service,75003.17,XOF,75003.0,1.0,Mobile Money MTN,REF-70174,aucun,
TX00600,PME002,Transport Express Douala,2025-10-16,recette,Vente produit,93529.96,XOF,93530.0,1.0,Mobile Money Orange,REF-74542,facture_pdf,
TX00605,PME002,Transport Express Douala,2025-10-16,recette,Subvention,155.51,EUR,102007.0,655.957,Chèque,REF-33226,facture_pdf,
TX00655,PME002,Transport Express Douala,2025-10-16,depense,Stock/Achats,156.69,USD,94013.0,600.0,Virement bancaire,REF-61445,facture,
TX01000,PME003,Consulting IT Cameroun,2025-10-16,recette,Subvention,238270.59,XOF,238271.0,1.0,Espèces,REF-29055,aucun,
TX01015,PME003,Consulting IT Cameroun,2025-10-16,recette,Commission,218299.84,XOF,218300.0,1.0,Chèque,REF-49834,aucun,
TX01016,PME003,Consulting IT Cameroun,2025-10-16,recette,Vente produit,95924.59,XOF,95925.0,1.0,Mobile Money Orange,REF-44429,capture_momo,
TX01024,PME003,Consulting IT Cameroun,2025-10-16,recette,Commission,114679.41,XOF,114679.0,1.0,Virement bancaire,REF-99842,capture_momo,
TX00218,PME001,Boutique Électronique Yaoundé,2025-10-17,recette,Commission,114804.49,XOF,114804.0,1.0,Espèces,REF-26901,recu_photo,
TX01021,PME003,Consulting IT Cameroun,2025-10-17,recette,Prestation service,115389.32,XOF,115389.0,1.0,Virement bancaire,REF-31405,recu_photo,
TX01035,PME003,Consulting IT Cameroun,2025-10-17,depense,Marketing,143.94,EUR,94417.0,655.957,Mobile Money MTN,REF-21898,facture,
TX00239,PME001,Boutique Électronique Yaoundé,2025-10-18,recette,Prestation service,90340.02,XOF,90340.0,1.0,Mobile Money MTN,REF-78614,capture_momo,
TX00250,PME001,Boutique Électronique Yaoundé,2025-10-18,depense,Télécom,89.18,EUR,58497.0,655.957,Virement bancaire,REF-23447,recu_photo,
TX00610,PME002,Transport Express Douala,2025-10-18,recette,Prestation service,92569.9,XOF,92570.0,1.0,Mobile Money Orange,REF-76046,capture_momo,
TX00623,PME002,Transport Express Douala,2025-10-18,recette,Remboursement,107807.68,XOF,107808.0,1.0,Virement bancaire,REF-74297,capture_momo,
TX00639,PME002,Transport Express Douala,2025-10-18,recette,Subvention,97447.0,XOF,97447.0,1.0,Espèces,REF-61788,recu_photo,
TX01019,PME003,Consulting IT Cameroun,2025-10-18,recette,Remboursement,168854.36,XOF,168854.0,1.0,Espèces,REF-43804,aucun,
TX00220,PME001,Boutique Électronique Yaoundé,2025-10-19,recette,Vente produit,85944.88,XOF,85945.0,1.0,Virement bancaire,REF-50483,facture_pdf,
TX00237,PME001,Boutique Électronique Yaoundé,2025-10-19,recette,Vente produit,82313.2,XOF,82313.0,1.0,Espèces,REF-88215,recu_photo,
TX00238,PME001,Boutique Électronique Yaoundé,2025-10-19,recette,Prestation service,67102.52,XOF,67103.0,1.0,Virement bancaire,REF-66261,recu_photo,
TX00253,PME001,Boutique Électronique Yaoundé,2025-10-19,depense,Salaires,338.77,EUR,222220.0,655.957,Espèces,REF-57619,facture,
TX00591,PME002,Transport Express Douala,2025-10-19,recette,Subvention,124.01,EUR,81345.0,655.957,Espèces,REF-31679,recu_photo,
TX00597,PME002,Transport Express Douala,2025-10-19,recette,Commission,108922.02,XOF,108922.0,1.0,Mobile Money MTN,REF-39218,aucun,
TX00634,PME002,Transport Express Douala,2025-10-19,recette,Prestation service,54471.47,XOF,54471.0,1.0,Mobile Money MTN,REF-70191,capture_momo,
TX01017,PME003,Consulting IT Cameroun,2025-10-19,recette,Commission,146656.15,XOF,146656.0,1.0,Espèces,REF-33510,aucun,
TX00208,PME001,Boutique Électronique Yaoundé,2025-10-20,recette,Remboursement,149.84,USD,89904.0,600.0,Virement bancaire,REF-92210,capture_momo,
TX00223,PME001,Boutique Électronique Yaoundé,2025-10-20,recette,Prestation service,104170.02,XOF,104170.0,1.0,Chèque,REF-59377,facture_pdf,
TX00256,PME001,Boutique Électronique Yaoundé,2025-10-20,depense,Maintenance,99139.09,XOF,99139.0,1.0,Mobile Money MTN,REF-85225,facture,
TX00261,PME001,Boutique Électronique Yaoundé,2025-10-20,depense,Frais bancaires,33853.67,XOF,33854.0,1.0,Virement bancaire,REF-49315,facture,
TX00590,PME002,Transport Express Douala,2025-10-20,recette,Remboursement,73862.35,XOF,73862.0,1.0,Chèque,REF-17152,recu_photo,
TX00604,PME002,Transport Express Douala,2025-10-20,recette,Subvention,81260.25,XOF,81260.0,1.0,Mobile Money MTN,REF-79515,recu_photo,
TX00612,PME002,Transport Express Douala,2025-10-20,recette,Commission,102166.14,XOF,102166.0,1.0,Espèces,REF-11673,recu_photo,
TX00645,PME002,Transport Express Douala,2025-10-20,depense,Frais bancaires,136880.15,XOF,136880.0,1.0,Espèces,REF-94498,recu_photo,
TX00651,PME002,Transport Express Douala,2025-10-20,depense,Maintenance,140395.77,XOF,140396.0,1.0,Espèces,REF-57020,capture_momo,
TX00999,PME003,Consulting IT Cameroun,2025-10-20,recette,Commission,120332.34,XOF,120332.0,1.0,Espèces,REF-80761,facture_pdf,
TX00214,PME001,Boutique Électronique Yaoundé,2025-10-21,recette,Vente produit,95674.5,XOF,95675.0,1.0,Mobile Money Orange,REF-67377,aucun,
TX00259,PME001,Boutique Électronique Yaoundé,2025-10-21,depense,Télécom,232557.89,XOF,232558.0,1.0,Espèces,REF-36237,recu_photo,
TX00262,PME001,Boutique Électronique Yaoundé,2025-10-21,depense,Stock/Achats,169380.11,XOF,169380.0,1.0,Virement bancaire,REF-76683,facture,
TX00611,PME002,Transport Express Douala,2025-10-21,recette,Subvention,71838.74,XOF,71839.0,1.0,Chèque,REF-84794,aucun,
TX00638,PME002,Transport Express Douala,2025-10-21,recette,Remboursement,72177.41,XOF,72177.0,1.0,Mobile Money MTN,REF-47989,capture_momo,
TX00649,PME002,Transport Express Douala,2025-10-21,depense,Marketing,97561.42,XOF,97561.0,1.0,Virement bancaire,REF-66139,facture,
TX01014,PME003,Consulting IT Cameroun,2025-10-21,recette,Prestation service,237132.93,XOF,237133.0,1.0,Mobile Money Orange,REF-60039,capture_momo,
TX01020,PME003,Consulting IT Cameroun,2025-10-21,recette,Remboursement,126336.82,XOF,126337.0,1.0,Mobile Money MTN,REF-44018,facture_pdf,
TX01031,PME003,Consulting IT Cameroun,2025-10-21,recette,Prestation service,75638.58,XOF,75639.0,1.0,Mobile Money MTN,REF-65680,recu_photo,
TX00258,PME001,Boutique Électronique Yaoundé,2025-10-22,depense,Frais bancaires,130452.33,XOF,130452.0,1.0,Mobile Money MTN,REF-44311,capture_momo,
TX00606,PME002,Transport Express Douala,2025-10-22,recette,Remboursement,56420.35,XOF,56420.0,1.0,Chèque,REF-52184,aucun,
TX00618,PME002,Transport Express Douala,2025-10-22,recette,Subvention,88474.83,XOF,88475.0,1.0,Mobile Money Orange,REF-93071,capture_momo,
TX00659,PME002,Transport Express Douala,2025-10-22,depense,Loyer,148801.18,XOF,148801.0,1.0,Mobile Money Orange,REF-73916,facture,
TX01010,PME003,Consulting IT Cameroun,2025-10-22,recette,Subvention,336.13,USD,201676.0,600.0,Espèces,REF-47831,facture_pdf,
TX00216,PME001,Boutique Électronique Yaoundé,2025-10-23,recette,Commission,92264.35,XOF,92264.0,1.0,Mobile Money MTN,REF-53213,recu_photo,
TX00230,PME001,Boutique Électronique Yaoundé,2025-10-23,recette,Remboursement,81762.22,XOF,81762.0,1.0,Mobile Money Orange,REF-67340,recu_photo,
TX00592,PME002,Transport Express Douala,2025-10-23,recette,Commission,64935.29,XOF,64935.0,1.0,Mobile Money MTN,REF-76444,facture_pdf,
TX00619,PME002,Transport Express Douala,2025-10-23,recette,Prestation service,95783.9,XOF,95784.0,1.0,Mobile Money Orange,REF-48558,aucun,
TX00627,PME002,Transport Express Douala,2025-10-23,recette,Remboursement,79441.15,XOF,79441.0,1.0,Mobile Money MTN,REF-25036,capture_momo,
TX00658,PME002,Transport Express Douala,2025-10-23,depense,Stock/Achats,81195.95,XOF,81196.0,1.0,Chèque,REF-84162,facture,
